"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-306335"	7.12014884485701	7.98659314415551	75.163599678439	1.10952069274278e-11	8.91303310108948e-08	"gene-306335"
"gene-350792"	7.69471168678614	6.47607904151119	73.1895859229642	1.67601224164902e-11	8.91303310108948e-08	"gene-350792"
"gene-288834"	8.02590076614408	5.0748776802754	69.8490765966058	3.42056505599467e-11	1.01879998496981e-07	"gene-288834"
"gene-413846"	7.87931917573862	5.4962554549462	69.3262653439445	3.83151555084547e-11	1.01879998496981e-07	"gene-413846"
"gene-73253"	8.27176620953896	8.61245216650824	59.8591895766453	3.2754138771475e-10	6.48048981266923e-07	"gene-73253"
"gene-120763"	8.17643121815884	10.1438237324347	59.3953481219223	3.65578590410073e-10	6.48048981266923e-07	"gene-120763"
"gene-210098"	4.0604732574519	5.02967028319581	57.0310663804825	6.44773321332798e-10	9.21530785509221e-07	"gene-210098"
"gene-96237"	3.9075769966718	4.69594609106014	56.7333982013129	6.93140869130666e-10	9.21530785509221e-07	"gene-96237"
"gene-226944"	4.79143065076092	2.35959792868698	55.0788042540503	1.04008550903083e-09	1.22914994156132e-06	"gene-226944"
"gene-132340"	3.10397693492971	7.40761681881857	53.8529833283821	1.4107905636893e-09	1.50051684353994e-06	"gene-132340"
"gene-280163"	2.65830650098089	5.70302239627718	52.0135070949243	2.24455496453591e-09	2.17028060025491e-06	"gene-280163"
"gene-377608"	2.26878602583715	5.03329431393677	45.5789218113246	1.2212177564934e-08	1.02514456749567e-05	"gene-377608"
"gene-53233"	3.86560581301292	2.93421360735868	45.4845784369088	1.25299730889843e-08	1.02514456749567e-05	"gene-53233"
"gene-137445"	5.27006772541649	3.90384566709644	44.6711636552782	1.56535546536145e-08	1.18922290925603e-05	"gene-137445"
"gene-69775"	3.6372740013123	4.01092120176653	43.8441487573241	1.96681781826412e-08	1.23680712912372e-05	"gene-69775"
"gene-57300"	5.43046614940058	4.79030447489208	43.7397549114238	2.0246188942455e-08	1.23680712912372e-05	"gene-57300"
"gene-236990"	2.72839543045593	4.8015761694379	43.6541585972319	2.07332824002167e-08	1.23680712912372e-05	"gene-236990"
"gene-197659"	2.8738668266099	5.16870709425485	43.619957473302	2.09312977850949e-08	1.23680712912372e-05	"gene-197659"
"gene-196757"	3.07563969548597	3.10673221263204	42.1824477346003	3.1312075581486e-08	1.75281703097202e-05	"gene-196757"
"gene-252927"	2.78484662024522	3.91790227278724	41.5714550535248	3.7230888345551e-08	1.78845614025183e-05	"gene-252927"
"gene-410227"	3.74990569935624	0.915536996777955	41.5596922177552	3.73556259982221e-08	1.78845614025183e-05	"gene-410227"
"gene-107333"	2.58588003655886	4.10982888044585	41.5107866581937	3.78789147808869e-08	1.78845614025183e-05	"gene-107333"
"gene-335655"	3.41255661658924	4.62801785980867	41.3534403321573	3.96148146416282e-08	1.78845614025183e-05	"gene-335655"
"gene-162992"	1.74425088028292	3.84169769318385	41.241781054377	4.0896686727593e-08	1.78845614025183e-05	"gene-162992"
"gene-172388"	2.43317983378861	4.8811266800055	41.1454014337608	4.20377994606015e-08	1.78845614025183e-05	"gene-172388"
"gene-129453"	4.51510638062827	0.702429141654107	40.8690655601943	4.54966837329697e-08	1.81451165731177e-05	"gene-129453"
"gene-347681"	1.91037404830942	5.48403024672677	40.762781912129	4.69046517331435e-08	1.81451165731177e-05	"gene-347681"
"gene-279912"	-2.55606109879396	6.814349495462	40.699218456135	4.77682647656353e-08	1.81451165731177e-05	"gene-279912"
"gene-259401"	3.36952958762947	3.94920139547182	40.4113601008236	5.18912401314919e-08	1.87748490192202e-05	"gene-259401"
"gene-17915"	1.82021213055632	4.28078362631121	40.3408463059304	5.29565128409745e-08	1.87748490192202e-05	"gene-17915"
"gene-131449"	3.50272332050586	4.58175523919801	40.1778803911331	5.55063713573271e-08	1.90440569598881e-05	"gene-131449"
"gene-154029"	3.46205638653644	2.37904982796479	39.7994673552826	6.19317358889678e-08	2.05845607160957e-05	"gene-154029"
"gene-252747"	2.80095788757209	4.52781629691029	39.1147772436766	7.55981323012277e-08	2.43655071259351e-05	"gene-252747"
"gene-222081"	3.21617934002788	2.37676774967626	38.894780821681	8.06270443153875e-08	2.52220365687783e-05	"gene-222081"
"gene-414380"	2.95875731411106	3.29423216676952	38.6979700153915	8.5420676436538e-08	2.59581232736862e-05	"gene-414380"
"gene-425553"	3.13345116145791	3.04173661075871	38.5226308102371	8.99408706448957e-08	2.59615460803856e-05	"gene-425553"
"gene-170879"	1.70579688556042	3.69278016412542	38.4787085657578	9.11116513919055e-08	2.59615460803856e-05	"gene-170879"
"gene-258523"	2.11592634440749	5.08508873962237	38.4180492666675	9.2754677609501e-08	2.59615460803856e-05	"gene-258523"
"gene-424330"	4.64956769084633	5.54477371483234	38.2247883643118	9.81978222475882e-08	2.6780308651932e-05	"gene-424330"
"gene-253041"	3.64690629611284	4.72948737996089	37.9831807179191	1.05473183689298e-07	2.80453195429844e-05	"gene-253041"
"gene-7080"	2.38327544232184	5.05395390751954	37.7243814367844	1.13890730979731e-07	2.91421622095976e-05	"gene-7080"
"gene-64009"	3.01201850026642	3.51450354434044	37.6894834907061	1.15078113275959e-07	2.91421622095976e-05	"gene-64009"
"gene-199895"	4.33686584831439	3.69591884061115	37.5956569163658	1.18334747430463e-07	2.92699621783815e-05	"gene-199895"
"gene-271777"	1.78663041219877	6.02952684633797	37.0965269735636	1.37344218329036e-07	3.31998433215369e-05	"gene-271777"
"gene-145820"	2.64859066960664	4.04610533702066	37.004683842956	1.41174695497296e-07	3.33674235846498e-05	"gene-145820"
"gene-146645"	2.8455874316038	2.28224430991847	36.4350572133403	1.67549303515702e-07	3.80606510468469e-05	"gene-146645"
"gene-70385"	0.81364743123705	5.59403783597441	36.3955442155997	1.69559157347356e-07	3.80606510468469e-05	"gene-70385"
"gene-30831"	1.95755672282211	1.69425439174773	36.3527008184624	1.71766759143348e-07	3.80606510468469e-05	"gene-30831"
