"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-237342"	-12.0917387957696	3.9842185471681	291.63711942967	4.33253858520105e-16	4.58685860015235e-12	"gene-237342"
"gene-372264"	-11.4960769808178	3.44833566485779	219.739271508863	3.83020339359211e-15	1.98266749902292e-11	"gene-372264"
"gene-41508"	-10.0928167359889	6.31627562828308	149.7676359985	5.61821337212501e-15	1.98266749902292e-11	"gene-41508"
"gene-44107"	-7.23270200973494	5.4140761236955	135.147633489618	2.75748479248474e-14	7.29837287450898e-11	"gene-44107"
"gene-33981"	-15.0595841708741	6.60075530333887	160.195103554573	2.13175041492811e-13	4.51376832856878e-10	"gene-33981"
"gene-156891"	-9.10664235778239	5.2005179161999	116.503504788396	2.58057036506036e-13	4.553416409149e-10	"gene-156891"
"gene-92145"	-12.4779344498523	4.48005244558424	169.772972272042	3.16003293981741e-13	4.77932410483527e-10	"gene-92145"
"gene-39831"	-12.2487790485179	4.67319627917255	147.356718875098	5.98930020886491e-13	7.9260901639066e-10	"gene-39831"
"gene-178966"	-9.28174866684699	3.90267234598431	121.091405165341	8.59849917548601e-13	1.01147011967634e-09	"gene-178966"
"gene-8100"	-7.86719647301731	4.26677190074768	114.155202338449	1.89227962646836e-12	1.88161864607331e-09	"gene-8100"
"gene-6405"	-11.6829313277846	3.86216569257835	120.10951701421	2.06871443398644e-12	1.88161864607331e-09	"gene-6405"
"gene-157744"	-10.8190984637335	3.28987786373667	144.164090040817	2.13274995304428e-12	1.88161864607331e-09	"gene-157744"
"gene-136450"	-3.65554353907536	5.55980099186959	99.276024121541	2.6291024507314e-12	1.99285418369818e-09	"gene-136450"
"gene-198922"	-12.5781789351198	4.37475607443314	130.457343130908	2.63530353941386e-12	1.99285418369818e-09	"gene-198922"
"gene-372068"	-10.0916379243325	2.06639007630155	110.16340099126	3.03068793804323e-12	2.13905954667091e-09	"gene-372068"
"gene-53281"	-11.4873261969332	3.20280175526177	138.267809556108	3.44773924903166e-12	2.1767117512448e-09	"gene-53281"
"gene-362876"	-11.6404578289092	3.14880761167415	137.860552936973	3.56629559374782e-12	2.1767117512448e-09	"gene-362876"
"gene-26944"	-6.23077821864024	7.35033911063301	96.9066421569937	3.70084174198606e-12	2.1767117512448e-09	"gene-26944"
"gene-290343"	-12.1555691761634	4.51672427042054	106.149600813396	4.93252673538372e-12	2.74845581828986e-09	"gene-290343"
"gene-122800"	-10.1898518827138	2.29113612825419	127.63116984266	8.58043800609599e-12	4.54205485852691e-09	"gene-122800"
"gene-340320"	-10.6651677585585	2.35406520503736	124.318695910673	1.15462825771452e-11	5.82097588782076e-09	"gene-340320"
"gene-199491"	-10.8325375821341	2.47326081268183	114.581289984621	1.23372853760315e-11	5.93703819436572e-09	"gene-199491"
"gene-253843"	-8.95421589510063	4.004630728066	87.2315247409059	1.59633642857314e-11	7.34800598665384e-09	"gene-253843"
"gene-177267"	-12.1672795811394	3.82179410097923	110.720930691674	1.84299696288448e-11	8.12992035252415e-09	"gene-177267"
"gene-163088"	-12.1575745897681	4.85392188511495	95.4190742702099	1.95024121889736e-11	8.25888151378654e-09	"gene-163088"
"gene-136337"	-11.1135520935981	3.68443444581026	113.575283488966	3.17015910662692e-11	1.27600222481995e-08	"gene-136337"
"gene-227053"	-12.670262212795	4.68433649166391	113.274469577981	3.2647036908179e-11	1.27600222481995e-08	"gene-227053"
"gene-20646"	-9.89393622379316	1.58351123243375	112.467482608715	3.53361120722246e-11	1.27600222481995e-08	"gene-20646"
